system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
3_00000000000000000478,693405943,8955544,12060,H1,089,01687424,122,A,13089,+33.7706611,-084.2263432,06,,G4020,DeKalb,DeKalb County,13,2021-12-04,14.354413757908876,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000486,518246643,2531970,12060,H1,097,01686467,122,A,13097,+33.7012421,-084.7673139,06,,G4020,Douglas,Douglas County,13,2021-12-04,14.800556716682763,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000488,1115127417,16080075,12060,H1,135,01688166,122,A,13135,+33.9591457,-084.0230870,06,,G4020,Gwinnett,Gwinnett County,13,2021-12-04,14.302738668275689,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000048a,336212812,5918273,12060,H1,247,00357592,122,A,13247,+33.6520811,-084.0263696,06,,G4020,Rockdale,Rockdale County,13,2021-12-04,14.57230206499564,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000048e,1364248547,19674940,12060,H1,121,01694833,122,A,13121,+33.7900338,-084.4681816,06,,G4020,Fulton,Fulton County,13,2021-12-04,14.444095135475116,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000490,879964563,12464091,12060,H1,067,01686112,122,A,13067,+33.9399407,-084.5741668,06,,G4020,Cobb,Cobb County,13,2021-12-04,14.359505170417576,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000492,709007143,14112186,12060,H1,217,01673547,122,A,13217,+33.5440407,-083.8551837,06,,G4020,Newton,Newton County,13,2021-12-04,14.832185744546955,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000477,366930141,6989148,12060,H1,063,01672399,122,A,13063,+33.5426863,-084.3555727,06,,G4020,Clayton,Clayton County,13,2021-12-05,15.571083529150018,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000478,693405943,8955544,12060,H1,089,01687424,122,A,13089,+33.7706611,-084.2263432,06,,G4020,DeKalb,DeKalb County,13,2021-12-05,15.052895961191478,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000486,518246643,2531970,12060,H1,097,01686467,122,A,13097,+33.7012421,-084.7673139,06,,G4020,Douglas,Douglas County,13,2021-12-05,15.656651219150502,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000488,1115127417,16080075,12060,H1,135,01688166,122,A,13135,+33.9591457,-084.0230870,06,,G4020,Gwinnett,Gwinnett County,13,2021-12-05,14.057418707244208,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000048a,336212812,5918273,12060,H1,247,00357592,122,A,13247,+33.6520811,-084.0263696,06,,G4020,Rockdale,Rockdale County,13,2021-12-05,15.101768919487492,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000048e,1364248547,19674940,12060,H1,121,01694833,122,A,13121,+33.7900338,-084.4681816,06,,G4020,Fulton,Fulton County,13,2021-12-05,15.148925140264883,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000490,879964563,12464091,12060,H1,067,01686112,122,A,13067,+33.9399407,-084.5741668,06,,G4020,Cobb,Cobb County,13,2021-12-05,15.156275412357232,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000492,709007143,14112186,12060,H1,217,01673547,122,A,13217,+33.5440407,-083.8551837,06,,G4020,Newton,Newton County,13,2021-12-05,15.104695671944668,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000477,366930141,6989148,12060,H1,063,01672399,122,A,13063,+33.5426863,-084.3555727,06,,G4020,Clayton,Clayton County,13,2021-12-06,14.687795280950953,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000478,693405943,8955544,12060,H1,089,01687424,122,A,13089,+33.7706611,-084.2263432,06,,G4020,DeKalb,DeKalb County,13,2021-12-06,14.419461087340164,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000486,518246643,2531970,12060,H1,097,01686467,122,A,13097,+33.7012421,-084.7673139,06,,G4020,Douglas,Douglas County,13,2021-12-06,14.570783720616864,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000488,1115127417,16080075,12060,H1,135,01688166,122,A,13135,+33.9591457,-084.0230870,06,,G4020,Gwinnett,Gwinnett County,13,2021-12-06,13.808144925541159,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000048a,336212812,5918273,12060,H1,247,00357592,122,A,13247,+33.6520811,-084.0263696,06,,G4020,Rockdale,Rockdale County,13,2021-12-06,14.794062462980367,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000048e,1364248547,19674940,12060,H1,121,01694833,122,A,13121,+33.7900338,-084.4681816,06,,G4020,Fulton,Fulton County,13,2021-12-06,14.210729219173722,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000490,879964563,12464091,12060,H1,067,01686112,122,A,13067,+33.9399407,-084.5741668,06,,G4020,Cobb,Cobb County,13,2021-12-06,14.021315403331435,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000492,709007143,14112186,12060,H1,217,01673547,122,A,13217,+33.5440407,-083.8551837,06,,G4020,Newton,Newton County,13,2021-12-06,14.965231179931445,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000477,366930141,6989148,12060,H1,063,01672399,122,A,13063,+33.5426863,-084.3555727,06,,G4020,Clayton,Clayton County,13,2021-12-07,8.139531110951731,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000478,693405943,8955544,12060,H1,089,01687424,122,A,13089,+33.7706611,-084.2263432,06,,G4020,DeKalb,DeKalb County,13,2021-12-07,8.129668185646988,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000486,518246643,2531970,12060,H1,097,01686467,122,A,13097,+33.7012421,-084.7673139,06,,G4020,Douglas,Douglas County,13,2021-12-07,7.001239601820276,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
