system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
3_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-04,4.178895007219213,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-05,3.828298495629618,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-05,4.812157775772613,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-05,2.932726069790058,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-05,2.7309431727487303,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-05,4.2443394674382064,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-05,2.8214949310930733,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-05,3.690241058302961,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-05,3.4913452791594786,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-05,3.3388830582499054,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-05,3.530507057627063,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-06,9.84254554005863,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-06,9.887782936250085,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-06,8.728381383917663,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-06,8.278577392142676,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-06,9.600679498591916,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-06,8.420768181098191,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-06,9.66690868995972,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-06,9.153054983665195,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-06,8.949878756553728,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-06,9.385779703930588,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-07,-2.4689855646138708,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-07,-1.790534990210632,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-07,-3.575313673192636,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-07,-3.877753352282777,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-07,-1.9326090473300228,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-07,-3.9874001886168555,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-07,-2.462102811854158,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-07,-2.68344925750954,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-07,-3.5054170238201294,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-07,-2.9788440900199595,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-08,-1.4560075363658005,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-08,-1.3732714640075399,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-08,-2.3927451516889797,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-08,-2.8078080843153486,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-08,-1.695558781153702,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-08,-2.4448408127676378,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-08,-1.8289027876080783,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-08,-2.209553514750848,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-08,-2.0918356223392114,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-08,-1.9202078612952604,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-09,-0.15911107876688174,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-09,-0.18539917571314257,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-09,-0.7904258678066968,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-09,-0.9500918411314432,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-09,-0.6240368813527926,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-09,-0.8646474053972192,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-09,-0.45729880026718744,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-09,-0.659960933460206,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-09,-0.5423718630326888,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-09,-0.42815728315538687,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-10,6.757634053639571,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-10,6.409430589245779,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-10,6.450466846261414,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-10,6.247276670402235,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-10,5.861594411285855,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-10,7.014146229678945,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-10,6.063739308815134,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-10,5.6692621008678215,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-10,7.111417845399916,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-10,6.443327829228485,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-11,13.158310119087737,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-11,13.116995140078503,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-11,11.994184746397787,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-11,11.527890805694712,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-11,12.82692911103299,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-11,11.786805155616182,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-11,12.927736170357532,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-11,12.364092582971548,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-11,12.34709361408504,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-11,12.666558056770537,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-12,2.6989773883699724,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-12,2.7584145413417462,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-12,2.229252109600129,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-12,1.9829900079466571,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
