system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
5_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-06,2.0142745924584866,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-06,2.86723564145922,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-06,2.394593498838959,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-06,4.576565290011522,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-06,2.7186472952950034,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-07,-5.134611291453641,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-07,-4.505112964988514,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-07,-4.608099799541056,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-07,-3.7936881047776616,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-07,-4.9143651130069355,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-08,-4.252668903492096,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-08,-3.7542949068505647,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-08,-3.845173258283234,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-08,-3.603572656954048,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-08,-3.976991152725314,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-09,-2.34737478342564,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-09,-1.5630736057472288,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-09,-1.6718690033095966,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-09,-1.5380729341296098,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-09,-1.9516323025282298,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-10,2.250740501811982,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-10,3.1767802766000766,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-10,3.14765645946176,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000872,1828460768,42602260,11460,H1,161,01623021,220,A,26161,+42.2522168,-083.8434233,06,,G4020,Washtenaw,Washtenaw County,26,2021-12-10,3.5621172691141285,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000879,1649727711,32694965,22420,H1,049,01622967,220,A,26049,+43.0210768,-083.7063718,06,,G4020,Genesee,Genesee County,26,2021-12-10,2.3456445365865997,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000671,1467017476,21098128,29620,H1,037,01622961,330,A,26037,+42.9504550,-084.5916949,06,,G4020,Clinton,Clinton County,26,2021-12-11,7.8889961823514705,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000672,1440364339,11878075,29620,H1,065,01622975,330,A,26065,+42.6035338,-084.3738107,06,,G4020,Ingham,Ingham County,26,2021-12-11,8.430753945457772,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000673,1489766542,10958773,29620,H1,045,01622965,330,A,26045,+42.5895301,-084.8464499,06,,G4020,Eaton,Eaton County,26,2021-12-11,8.160322351050924,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
