system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
7_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-08,90.0543526967093,1641600000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-08,90.79712349843793,1641600000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-08,89.69910995286317,1641600000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-09,86.70145984763833,1641686400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-09,84.45346116766126,1641686400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-09,87.08088116264109,1641686400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-10,82.24810883189184,1641772800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-10,78.93530086973043,1641772800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-10,84.0851776770871,1641772800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-11,75.02950049745286,1641859200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-11,67.06901939848078,1641859200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-11,81.99457372122959,1641859200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-12,82.98710976259454,1641945600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-12,74.3589776159886,1641945600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-12,85.2713906701083,1641945600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-13,86.84862473150606,1642032000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-13,76.1287507497458,1642032000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-13,88.49844731405314,1642032000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-14,80.20133384079998,1642118400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-14,80.50283967318953,1642118400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-14,85.37932716818855,1642118400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
