system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
7_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-08,60.106992179085374,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-08,62.24133341450339,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-08,61.01555997320049,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-08,61.399134447528844,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-09,69.81199813492046,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-09,70.6769640380136,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-09,71.76080386437093,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-09,72.05039244254918,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-09,72.15878207725532,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-09,71.54313508205678,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000829,1306415009,10754493,18140,H1,045,01074035,198,A,39045,+39.7476940,-082.6266850,06,,G4020,Fairfield,Fairfield County,39,2021-12-09,70.88545787277783,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000082a,1767505133,12752911,18140,H1,089,01074057,198,A,39089,+40.0915047,-082.4834352,06,,G4020,Licking,Licking County,39,2021-12-09,72.44829235115449,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000082b,1206498201,2066974,18140,H1,097,01074061,198,A,39097,+39.8966074,-083.4008847,06,,G4020,Madison,Madison County,39,2021-12-09,70.82175468664714,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000082c,1378944435,29034069,18140,H1,049,01074037,198,A,39049,+39.9698749,-083.0090858,06,,G4020,Franklin,Franklin County,39,2021-12-09,71.05998528523382,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000823,1298196084,13769343,18140,H1,129,01074077,198,A,39129,+39.6489470,-083.0528267,06,,G4020,Pickaway,Pickaway County,39,2021-12-10,85.6546799429436,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000824,1091232036,5959241,18140,H1,073,01074049,198,A,39073,+39.4903424,-082.4834473,06,,G4020,Hocking,Hocking County,39,2021-12-10,86.98629659122089,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000825,1147779363,36698376,18140,H1,041,01074033,198,A,39041,+40.2789411,-083.0074622,06,,G4020,Delaware,Delaware County,39,2021-12-10,83.19996462983411,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000826,1051881046,2819351,18140,H1,117,01074071,198,A,39117,+40.5252659,-082.7977288,06,,G4020,Morrow,Morrow County,39,2021-12-10,82.19310217170592,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000827,1056544342,11790392,18140,H1,127,01074076,198,A,39127,+39.7431874,-082.2379525,06,,G4020,Perry,Perry County,39,2021-12-10,84.59969002941831,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000828,1118226926,13266460,18140,H1,159,01074091,198,A,39159,+40.2959008,-083.3670416,06,,G4020,Union,Union County,39,2021-12-10,84.04620898860748,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
