system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
3_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-04,53.53603445691459,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-04,55.171265714673936,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-04,53.88190290727399,1638576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-05,61.55119201453956,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-05,63.743192035106986,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-05,72.30113705374738,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-05,69.56305319511519,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-05,69.87628122722687,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-05,64.42707956831563,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-05,69.24686746426288,1638662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-06,54.47474403617872,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-06,55.55055990126552,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-06,65.26362770245271,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-06,63.368272065311174,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-06,63.09590654702573,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-06,56.38786236105059,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-06,61.650477862301585,1638748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-07,46.91230610230487,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-07,47.10196279013019,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000006f6,1092919450,62411173,33460,H1,003,00659447,378,A,27003,+45.2741098,-093.2427232,06,,G4020,Anoka,Anoka County,27,2021-12-07,60.9804840900572,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000006f7,394246995,46264475,33460,H1,123,00659507,378,A,27123,+45.0152037,-093.0999648,06,,G4020,Ramsey,Ramsey County,27,2021-12-07,55.55284091430794,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000006f9,995612473,99462943,33460,H1,163,00659526,378,A,27163,+45.0379290,-092.8901170,06,,G4020,Washington,Washington County,27,2021-12-07,55.93912613304551,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000006fc,917370948,56746217,33460,H1,019,00659455,378,A,27019,+44.8213196,-093.8000913,06,,G4020,Carver,Carver County,27,2021-12-07,49.586924506024154,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000006fd,1434458964,136553032,33460,H1,053,00659472,378,A,27053,+45.0061209,-093.4752279,06,,G4020,Hennepin,Hennepin County,27,2021-12-07,57.36609237333225,1638835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006f3,922683745,31384772,33460,H1,139,00659514,378,A,27139,+44.6518050,-093.5337311,06,,G4020,Scott,Scott County,27,2021-12-08,69.39833449437302,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006f5,1456708511,63156958,33460,H1,037,00659464,378,A,27037,+44.6708930,-093.0624813,06,,G4020,Dakota,Dakota County,27,2021-12-08,69.80070642752237,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
