system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
7_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-08,96.41630154691266,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-08,94.88775600179297,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-08,91.26087815408687,1638921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-09,92.72050702543218,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-09,94.04260302335115,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-09,91.19042160537043,1639008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-10,93.57830139629819,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-10,96.09473131520721,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-10,96.57625203180652,1639094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-11,91.94465719057818,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-11,95.87414141450466,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-11,97.83930295974616,1639180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-12,95.76706640324248,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-12,96.65301989362545,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000021e,1875846777,6127010,38900,H1,067,01155137,440,A,41067,+45.5535419,-123.0976146,06,,G4020,Washington,Washington County,41,2021-12-12,95.95245172387827,1639267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000021b,4845034547,31873103,38900,H1,005,01155127,440,A,41005,+45.1604934,-122.1951274,06,,G4020,Clackamas,Clackamas County,41,2021-12-13,92.97333041939804,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0000000000000000021c,1116558776,88222268,38900,H1,051,01135861,440,A,41051,+45.5477107,-122.4173625,06,,G4020,Multnomah,Multnomah County,41,2021-12-13,96.30389927930696,1639353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
